127.0.0.1 - - [13/Sep/2025:07:59:51 +0000] "POST / HTTP/1.1" 200 625 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.140 Safari/537.36"
127.0.0.1 - - [13/Sep/2025:08:06:57 +0000] "GET / HTTP/1.1" 200 625 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36"
127.0.0.1 - - [13/Sep/2025:08:08:13 +0000] "GET / HTTP/1.1" 200 625 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36"
127.0.0.1 - - [13/Sep/2025:08:50:53 +0000] "GET /login HTTP/1.1" 200 625 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
127.0.0.1 - - [13/Sep/2025:09:05:23 +0000] "GET /ab2g HTTP/1.1" 200 625 "-" "Mozilla/5.0 zgrab/0.x"
127.0.0.1 - - [13/Sep/2025:09:05:24 +0000] "GET /ab2h HTTP/1.1" 200 625 "-" "Mozilla/5.0 zgrab/0.x"
127.0.0.1 - - [13/Sep/2025:09:05:25 +0000] "GET /alive.php HTTP/1.1" 200 625 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
127.0.0.1 - - [13/Sep/2025:09:05:33 +0000] "GET / HTTP/1.1" 200 625 "-" "Mozilla/4.0 (compatible; MSIE 9.0; Windows NT 10.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729)"
127.0.0.1 - - [13/Sep/2025:09:05:34 +0000] "GET /teorema505?t=1 HTTP/1.1" 200 625 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
127.0.0.1 - - [13/Sep/2025:09:28:01 +0000] "GET / HTTP/1.1" 200 625 "-" "Mozilla/5.0 (Windows NT 10.0.0; Win64; x64; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.156 Not(A:Brand/24 YaBrowser/24.4.1.899 Yowser/2.5  Safari/537.36"
127.0.0.1 - - [13/Sep/2025:09:31:34 +0000] "GET / HTTP/1.1" 200 625 "-" "'Mozilla/5.0 (compatible; GenomeCrawlerd/1.0; +https://www.nokia.com/genomecrawler)'"
127.0.0.1 - - [13/Sep/2025:09:32:20 +0000] "GET /webui/ HTTP/1.1" 200 625 "-" "Mozilla/5.0 (Windows NT 10.0.0; Win64; x64; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.6367.63 Chrome/124.0.6367.63 Not-A.Brand/99  Safari/537.36"
127.0.0.1 - - [13/Sep/2025:09:35:08 +0000] "GET /favicon.ico HTTP/1.1" 200 625 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15"
127.0.0.1 - - [13/Sep/2025:09:36:03 +0000] "GET / HTTP/1.1" 200 625 "-" "Mozilla/5.0 (Windows NT 10.0.0; Win64; x64; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.156 Not(A:Brand/24 YaBrowser/24.4.1.899 Yowser/2.5  Safari/537.36"
127.0.0.1 - - [13/Sep/2025:09:37:00 +0000] "GET /favicon.ico HTTP/1.1" 200 625 "-" "'Mozilla/5.0 (compatible; GenomeCrawlerd/1.0; +https://www.nokia.com/genomecrawler)'"
127.0.0.1 - - [13/Sep/2025:09:37:11 +0000] "GET /favicon.ico HTTP/1.1" 200 625 "-" "'Mozilla/5.0 (compatible; GenomeCrawlerd/1.0; +https://www.nokia.com/genomecrawler)'"
127.0.0.1 - - [13/Sep/2025:09:43:17 +0000] "GET /geoserver/web/ HTTP/1.1" 200 625 "-" "Mozilla/5.0 (Windows NT 10.0.0; Win64; x64; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.6367.63 Chrome/124.0.6367.63 Not-A.Brand/99  Safari/537.36"
127.0.0.1 - - [13/Sep/2025:09:46:18 +0000] "GET /.git/config HTTP/1.1" 200 625 "-" "Mozilla/5.0 (Windows NT 10.0; rv:109.0) Gecko/20100101 Firefox/115.0"
127.0.0.1 - - [13/Sep/2025:09:50:55 +0000] "GET /.git/config HTTP/1.1" 200 625 "-" "Mozilla/5.0 (SymbianOS/9.4; Series60/5.0 NokiaN97-1/10.0.012; Profile/MIDP-2.1 Configuration/CLDC-1.1; en-us) AppleWebKit/525 (KHTML, like Gecko) WicKed/7.1.12344"
127.0.0.1 - - [13/Sep/2025:09:53:59 +0000] "GET /.env HTTP/1.1" 200 625 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.140 Safari/537.36"
127.0.0.1 - - [13/Sep/2025:09:53:59 +0000] "POST / HTTP/1.1" 200 625 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.140 Safari/537.36"
127.0.0.1 - - [13/Sep/2025:10:47:17 +0000] "GET /api HTTP/1.1" 200 625 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [13/Sep/2025:10:47:17 +0000] "GET /stats HTTP/1.1" 200 625 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [13/Sep/2025:10:47:18 +0000] "GET /openapi/v2 HTTP/1.1" 200 625 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1"
146.190.134.221 - - [13/Sep/2025:10:51:44 +0000] "GET / HTTP/1.1" 200 625 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:54.0) Gecko/20100101 Firefox/70.0"
127.0.0.1 - - [13/Sep/2025:11:46:10 +0000] "GET /owa/auth/logon.aspx HTTP/1.1" 200 625 "-" "Mozilla/5.0 zgrab/0.x"
167.94.146.48 - - [13/Sep/2025:12:06:12 +0000] "GET / HTTP/1.1" 200 625 "-" "-"
167.94.146.48 - - [13/Sep/2025:12:06:16 +0000] "GET / HTTP/1.1" 200 625 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
167.94.146.48 - - [13/Sep/2025:12:06:16 +0000] "GET /favicon.ico HTTP/1.1" 200 625 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
167.94.146.48 - - [13/Sep/2025:12:06:19 +0000] "GET /favicon.ico HTTP/1.1" 200 625 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
167.94.146.48 - - [13/Sep/2025:12:06:19 +0000] "GET /security.txt HTTP/1.1" 200 625 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
127.0.0.1 - - [13/Sep/2025:12:15:51 +0000] "GET /.env HTTP/1.1" 200 625 "-" "Mozilla/5.0 (Windows NT 6.0; rv:44.0) Gecko/20100101 Firefox/44.0"
127.0.0.1 - - [13/Sep/2025:12:15:52 +0000] "GET /containers/.env HTTP/1.1" 200 625 "-" "Mozilla/5.0 (Linux; U; Android 4.1.2; en-us; C811 4G Build/C811M070) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
127.0.0.1 - - [13/Sep/2025:12:15:53 +0000] "GET /mail/config.env HTTP/1.1" 200 625 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.52.7 (KHTML, like Gecko) Version/5.1.2 Safari/534.52.7"
127.0.0.1 - - [13/Sep/2025:12:15:54 +0000] "GET /core/.env.admin HTTP/1.1" 200 625 "-" "Opera/9.80 (Windows NT 6.1; U; Edition Indonesian Local; en) Presto/2.10.289 Version/12.02"
127.0.0.1 - - [13/Sep/2025:12:15:55 +0000] "GET /mail/.env.token HTTP/1.1" 200 625 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.99 Safari/537.36 OPR/35.0.2070.100283"
127.0.0.1 - - [13/Sep/2025:12:15:56 +0000] "GET /core/.env.local HTTP/1.1" 200 625 "-" "Mozilla/5.0 (Android 6.0; Mobile; rv:55.0) Gecko/55.0 Firefox/55.0"
127.0.0.1 - - [13/Sep/2025:12:15:57 +0000] "GET /environment.yml HTTP/1.1" 200 625 "-" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 OPR/48.0.2685.35"
127.0.0.1 - - [13/Sep/2025:12:15:58 +0000] "GET /mail/.env.local HTTP/1.1" 200 625 "-" "Mozilla/5.0 (X11; U; Linux x86_64; en-US; rv:1.8.1) Gecko/20061202 Firefox/2.0"
127.0.0.1 - - [13/Sep/2025:12:15:58 +0000] "GET /core/.env.token HTTP/1.1" 200 625 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; TNJB; rv:11.0) like Gecko"
127.0.0.1 - - [13/Sep/2025:12:15:59 +0000] "GET /mailer/.env.bak HTTP/1.1" 200 625 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1"
127.0.0.1 - - [13/Sep/2025:12:16:02 +0000] "GET /mail/.env.azure HTTP/1.1" 200 625 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:46.0) Gecko/20100101 Firefox/46.0"
127.0.0.1 - - [13/Sep/2025:12:16:03 +0000] "GET /mail/.env.admin HTTP/1.1" 200 625 "-" "Mozilla/5.0 (Linux; U; Android 4.1.2; en-us; SGH-T999 Build/JZO54K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
127.0.0.1 - - [13/Sep/2025:12:16:05 +0000] "GET /logs/.env.local HTTP/1.1" 200 625 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10) AppleWebKit/600.2.5 (KHTML, like Gecko) Version/8.0.2 Safari/600.2.5"
127.0.0.1 - - [13/Sep/2025:12:16:06 +0000] "GET /node/config.env HTTP/1.1" 200 625 "-" "Mozilla/5.0 (iPad; CPU OS 5_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko ) Version/5.1 Mobile/9B176 Safari/7534.48.3"
127.0.0.1 - - [13/Sep/2025:12:16:07 +0000] "GET /django/env.json HTTP/1.1" 200 625 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-gb) AppleWebKit/531.22.7 (KHTML, like Gecko) Version/4.0.5 Safari/531.22.7"
127.0.0.1 - - [13/Sep/2025:12:16:08 +0000] "GET /credentials.env HTTP/1.1" 200 625 "-" "Mozilla/5.0 (Linux; U; Android 4.4.2; en-us; LGLS740 Build/KOT49I.LS740ZV5) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.1599.103 Mobile Safari/537.36"
127.0.0.1 - - [13/Sep/2025:12:16:09 +0000] "GET /django/env.yaml HTTP/1.1" 200 625 "-" "More Firefox 2.0.0.16 user agents strings -->>"
127.0.0.1 - - [13/Sep/2025:12:16:10 +0000] "GET /env/aws/bak.ini HTTP/1.1" 200 625 "-" "Mozilla/5.0 (X11; U; Linux x86_64; en-US; rv:1.9.0.8) Gecko/2009032712 Ubuntu/8.04 (hardy) Firefox/3.0.8"
127.0.0.1 - - [13/Sep/2025:12:16:11 +0000] "GET /cron/.env.local HTTP/1.1" 200 625 "-" "Mozilla/5.0 (Linux; Android 5.1; LENNY2 Build/LMY47I) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.83 Mobile Safari/537.36"
127.0.0.1 - - [13/Sep/2025:12:16:12 +0000] "GET /express/env.php HTTP/1.1" 200 625 "-" "Opera/9.80 (Windows NT 6.1; WOW64; U; en) Presto/2.10.229 Version/11.64"
127.0.0.1 - - [13/Sep/2025:12:16:13 +0000] "GET /info/config.env HTTP/1.1" 200 625 "-" "Mozilla/5.0 (X11; U; Linux i686; en; rv:1.8.1.11) Gecko/20071216 Firefox/2.0.0.11"
127.0.0.1 - - [13/Sep/2025:12:16:13 +0000] "GET /cron/config.env HTTP/1.1" 200 625 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.2) Gecko/20100316 AskTbSPC2/3.9.1.14019 Firefox/3.6.2"
127.0.0.1 - - [13/Sep/2025:12:16:15 +0000] "GET /express/env.yml HTTP/1.1" 200 625 "-" "Mozilla/5.0 (Android 4.4.2; Tablet; rv:58.0) Gecko/58.0 Firefox/58.0"
127.0.0.1 - - [13/Sep/2025:12:16:17 +0000] "GET /env/.git/config HTTP/1.1" 200 625 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; ko-KR) AppleWebKit/525.28 (KHTML, like Gecko) Version/3.2.2 Safari/525.28.1"
127.0.0.1 - - [13/Sep/2025:12:16:18 +0000] "GET /info/.env.local HTTP/1.1" 200 625 "-" "Mozilla/5.0 (Linux; U; Android 4.4.2; en-us; GT-P5210 Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30"
127.0.0.1 - - [13/Sep/2025:12:16:19 +0000] "GET /fastapi/env.php HTTP/1.1" 200 625 "-" "Mozilla/5.0 (X11; U; SunOS sun4u; en-US; rv:1.7.8) Gecko/20050512 Firefox/1.0.4"
127.0.0.1 - - [13/Sep/2025:12:16:20 +0000] "GET /fastapi/env.yml HTTP/1.1" 200 625 "-" "Mozilla/5.0 (Windows NT 6.3; Win64; x64; Trident/7.0; MDDCJS; rv:11.0) like Gecko"
127.0.0.1 - - [13/Sep/2025:12:16:21 +0000] "GET /helper/.env.dev HTTP/1.1" 200 625 "-" "Mozilla/5.0 (Linux; Android 6.0.1; LGLS676 Build/MXB48T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.84 Mobile Safari/537.36"
127.0.0.1 - - [13/Sep/2025:12:16:23 +0000] "GET /env/settings.py HTTP/1.1" 200 625 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.0; pl; rv:1.9.2.16) Gecko/20110319 Firefox/3.6.16"
127.0.0.1 - - [13/Sep/2025:12:16:24 +0000] "GET /env/public.conf HTTP/1.1" 200 625 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/603.2.4 (KHTML, like Gecko) Safari/603.2.4"
127.0.0.1 - - [13/Sep/2025:12:16:26 +0000] "GET /live/config.env HTTP/1.1" 200 625 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_2) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.41 Safari/535.1"
46.101.84.7 - - [13/Sep/2025:13:30:36 +0000] "GET / HTTP/1.1" 200 625 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
34.22.169.243 - - [13/Sep/2025:13:55:33 +0000] "GET / HTTP/1.1" 200 625 "-" "python-requests/2.32.4"
127.0.0.1 - - [13/Sep/2025:14:16:51 +0000] "GET /?XDEBUG_SESSION_START=phpstorm HTTP/1.1" 200 625 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
127.0.0.1 - - [13/Sep/2025:14:45:24 +0000] "GET /.env HTTP/1.1" 200 625 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.140 Safari/537.36"
127.0.0.1 - - [13/Sep/2025:14:45:24 +0000] "POST / HTTP/1.1" 200 625 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.140 Safari/537.36"
34.88.9.99 - - [13/Sep/2025:15:34:20 +0000] "GET /pdown HTTP/1.0" 200 625 "-" "-"
127.0.0.1 - - [13/Sep/2025:15:35:10 +0000] "GET /pdown HTTP/1.1" 200 625 "-" "-"
199.45.155.110 - - [13/Sep/2025:15:43:06 +0000] "GET / HTTP/1.1" 200 625 "-" "-"
199.45.155.110 - - [13/Sep/2025:15:43:14 +0000] "GET / HTTP/1.1" 200 625 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
199.45.155.110 - - [13/Sep/2025:15:43:16 +0000] "GET /favicon.ico HTTP/1.1" 200 625 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
199.45.155.110 - - [13/Sep/2025:15:43:26 +0000] "GET /favicon.ico HTTP/1.1" 200 625 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
199.45.155.110 - - [13/Sep/2025:15:43:28 +0000] "GET /login HTTP/1.1" 200 625 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
127.0.0.1 - - [13/Sep/2025:16:04:37 +0000] "GET /actuator/gateway/routes HTTP/1.1" 200 625 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
127.0.0.1 - - [13/Sep/2025:16:07:41 +0000] "GET / HTTP/1.1" 200 625 "-" "-"
127.0.0.1 - - [13/Sep/2025:17:43:46 +0000] "GET /developmentserver/metadatauploader HTTP/1.1" 200 625 "-" "Mozilla/5.0 zgrab/0.x"
127.0.0.1 - - [13/Sep/2025:17:46:20 +0000] "GET /.env HTTP/1.1" 200 625 "-" "Mozilla/5.0; Keydrop.io/1.0(onlyscans.com/about);"
127.0.0.1 - - [13/Sep/2025:17:46:21 +0000] "GET /.git/config HTTP/1.1" 200 625 "-" "Mozilla/5.0; Keydrop.io/1.0(onlyscans.com/about);"
3.132.23.201 - - [13/Sep/2025:17:50:06 +0000] "GET / HTTP/1.1" 200 625 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/126.0.0.0 Safari/537.36"
3.132.23.201 - - [13/Sep/2025:17:52:13 +0000] "GET / HTTP/1.1" 200 625 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/126.0.0.0 Safari/537.36"
127.0.0.1 - - [13/Sep/2025:18:23:00 +0000] "GET / HTTP/1.1" 200 625 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
127.0.0.1 - - [13/Sep/2025:18:23:07 +0000] "GET /robots.txt HTTP/1.1" 200 625 "-" "-"
127.0.0.1 - - [13/Sep/2025:18:23:08 +0000] "GET /sitemap.xml HTTP/1.1" 200 625 "-" "-"
127.0.0.1 - - [13/Sep/2025:18:23:08 +0000] "GET /.well-known/security.txt HTTP/1.1" 200 625 "-" "-"
127.0.0.1 - - [13/Sep/2025:18:23:08 +0000] "GET /favicon.ico HTTP/1.1" 200 625 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36"
127.0.0.1 - - [13/Sep/2025:18:35:03 +0000] "GET / HTTP/1.1" 200 625 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3 Safari/605.1.15"
127.0.0.1 - - [13/Sep/2025:18:35:07 +0000] "GET /favicon.ico HTTP/1.1" 200 625 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3 Safari/605.1.15"
127.0.0.1 - - [13/Sep/2025:19:11:19 +0000] "GET /.env HTTP/1.1" 200 625 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.140 Safari/537.36"
127.0.0.1 - - [13/Sep/2025:19:11:20 +0000] "POST / HTTP/1.1" 200 625 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.140 Safari/537.36"
127.0.0.1 - - [13/Sep/2025:19:40:26 +0000] "GET /.git/config HTTP/1.1" 200 625 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
127.0.0.1 - - [13/Sep/2025:21:13:26 +0000] "GET / HTTP/1.1" 200 625 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/126.0.0.0 Safari/537.36"
127.0.0.1 - - [13/Sep/2025:22:26:04 +0000] "GET /.env HTTP/1.1" 200 625 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.140 Safari/537.36"
